id,licenseNumber,licenseStatus,licenseTerm,licenseType,licenseDesignation,issueDate,expirationDate,licenseStatusDate,businessLegalName,businessDbaName,businessOwnerName,businessStructure,activity,premiseStreetAddress,premiseCity,premiseState,premiseCounty,premiseZipCode,businessEmail,businessPhone,parcelNumber,PremiseLatitude,PremiseLongitude
13805,C10-0000066-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/17/2019 00:00:00,05/16/2026 00:00:00,,Gravenstein 116 LLC,Solful,"Eli Melrod, Jeffrey Ubben, Laura Ubben, Richard McNally, Theodore Ubben",Limited Liability Company,Data Not Available,785 Gravenstein Hwy S,Sebastopol,CA,Sonoma,95472,Eli@solful.Com,(415) 794-3363,Data Not Available,38.395169,-122.818391
13806,C10-0000067-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/19/2019 00:00:00,05/18/2027 00:00:00,,Element 7 Cathedral City Inc,Element 7 Cathedral City Inc,"Kevin Singer, Robert  DiVito",Corporation,Data Not Available,"68945 Vista Chino, Suite C",Cathedral CTY,CA,Riverside,92234,Robert@e7ca.Com,(415) 906-9655,Data Not Available,33.844676,-116.459567
13951,C10-0000068-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/20/2019 00:00:00,05/19/2024 00:00:00,,Hah 5 LLC,Have a Heart CC,"Jay Henderson, Joshua Chase, Kevin Singer",Limited Liability Company,Data Not Available,721 Broadway,Oakland,CA,Alameda,94607,Core@haveaheartcc.Com,(510) 333-6835,Data Not Available,37.7998443,-122.2742875
13986,C10-0000069-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/20/2019 00:00:00,05/19/2024 00:00:00,,Purple Heart Patient Center,Purple Heart,Keith Stephenson,Corporation,Data Not Available,415 4th St,Oakland,CA,Alameda,94607,Keithstepson@hotmail.Com,(510) 774-6727,Data Not Available,37.79689308,-122.27479168
13987,C10-0000070-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/20/2019 00:00:00,05/19/2025 00:00:00,,Hah 1 LLC,Have a Heart CC,"Adam Levin, Jay  Henderson, Ryan Kunkel",Limited Liability Company,Data Not Available,1894 Hobsonway E,Blythe,CA,Riverside,92225,Core@haveaheartcc.Com,(206) 889-0583,Data Not Available,33.610434,-114.571242
13839,C10-0000071-LIC,Surrendered,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,05/20/2019 00:00:00,05/19/2023 00:00:00,,Mary Jane's Collective Caregivers,Mary Jane's Collective Caregivers,Richard Warren,Corporation,Data Not Available,4901 Melrose Ave,Los Angeles,CA,Los Angeles,90029,Coletrickle36@yahoo.Com,(714) 614-6220,Data Not Available,34.083773,-118.307088
13840,C10-0000072-LIC,Surrendered,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,05/20/2019 00:00:00,05/19/2024 00:00:00,,Mcflower Corporation,Emjay,"Brent  Cox, Christopher Vaughn, Daniel Leeb, Michael Steinberg, Omar Mangalji",Corporation,Data Not Available,345 Fairfax Ave N,Los Angeles,CA,Los Angeles,90036,Mcflower@heyemjay.Com,(323) 801-8321,Data Not Available,34.077542,-118.361662
13841,C10-0000073-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/21/2019 00:00:00,05/20/2025 00:00:00,,Black Oak Gallery,Blum,"Patty Chan, Robert Baca, Sabas  Carrillo",Corporation,Data Not Available,578 Grand Ave W,Oakland,CA,Alameda,94612,Businesscontact@unrivaledbrands.Com,(510) 338-4447,Data Not Available,37.812477,-122.270794
13842,C10-0000074-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/22/2019 00:00:00,05/21/2026 00:00:00,,"Sb License 01, LLC",Captain Jacks,Jake Welty,Limited Liability Company,Data Not Available,"100 Hospitality Ln W, Suite 2",San Bernardino,CA,San Bernardino,92408,Info@captainjacks420.Com,(909) 381-6400,Data Not Available,34.066117,-117.285745
13843,C10-0000075-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/22/2019 00:00:00,05/21/2025 00:00:00,,"Bud Relief, Inc.",MJ Direct-Lompoc,"HANI RAFEH, James Gillespie, William Gillespie",Corporation,Data Not Available,715 Ocean Ave E,Lompoc,CA,Santa Barbara,93436,Hailo19@hotmail.Com,(805) 294-0220,Data Not Available,34.63934,-120.455635
13844,C10-0000076-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/22/2019 00:00:00,05/21/2026 00:00:00,,"Valley Greens Retail Outlet, Inc.",March and Ash Cannabis,"Blake Marchand, Breton Peace, Brindley Kershaw, Jeffrey Hornsby, Jonathan  Saco",Corporation,Data Not Available,"2835 Camino Del Rio S, Suite 100",San Diego,CA,San Diego,92108,Bret@marchandash.Com,(619) 504-2424,Data Not Available,32.769775,-117.132844
13845,C10-0000077-LIC,Surrendered,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,05/22/2019 00:00:00,05/21/2020 00:00:00,,Heritage Holding Of California Inc,Artifact,"Amy Rouse-Vittum, Joshua Keats, Michael Clifton, Michael Warm, Mina Mishrikey",Corporation,Data Not Available,"44650 N 101 Hwy, Suite F",Laytonville,CA,Mendocino,95454,Joshuakeats@gmail.Com,(707) 841-6023,Data Not Available,39.68390771,-123.47810241
13846,C10-0000078-LIC,Surrendered,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/22/2019 00:00:00,05/21/2025 00:00:00,,"Eshd, Inc",Green Mammoth,Don Wright,Corporation,Data Not Available,"94 Laurel Mountain Rd E, Suite 204",Mammoth Lakes,CA,Mono,93546,Juneya1980@gmail.Com,(760) 709-2548,Data Not Available,37.64520817,-118.96798935
13847,C10-0000079-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/23/2019 00:00:00,05/22/2027 00:00:00,,"The Grove La Mesa, Inc.",The Grove,Sean McDermott,Corporation,Data Not Available,8155 Center St,La Mesa,CA,San Diego,91942,Sean@thegroveca.Com,(619) 342-6500,Data Not Available,32.77150501,-117.02156992
13848,C10-0000080-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/23/2019 00:00:00,05/22/2026 00:00:00,,Socal's Choice Inc.,SoCal's Choice Inc,"Bruce Spencer, Eric Minicucci, Jeanne Stewart, Keith Fuller, Martin Reavh, Moshe Moyal, Robert McKee, Tory Dapello",Corporation,Data Not Available,118 S H St,Lompoc,CA,Santa Barbara,93436,Socalschoiceinc@gmail.Com,(805) 701-9970,Data Not Available,34.63809808,-120.45749055
13849,C10-0000081-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/23/2019 00:00:00,05/22/2027 00:00:00,,"Delta 9 Thc, LLC [Equity Retailer]",Delta 9 THC [Equity Retailer],"Javier  Montes, Jeremy Thomas",Limited Liability Company,Data Not Available,"824 Anaheim St E, Unit B",Wilmington,CA,Los Angeles,90744,Javier227@yahoo.Com,(310) 408-9621,Data Not Available,33.780241,-118.252495
13850,C10-0000082-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/23/2019 00:00:00,05/22/2027 00:00:00,,Maywood Green Solutions LLC,Haven Cannabis Marijuana and Weed Dispensary - Maywood,"Mark  Simonian, Toby Dowling",Limited Liability Company,Data Not Available,3951 Slauson Ave,Maywood,CA,Los Angeles,90270,Licensing@nextgenenterprises.Biz,(562) 280-7414,Data Not Available,33.988318,-118.194825
13851,C10-0000084-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/24/2019 00:00:00,05/23/2026 00:00:00,,"The Coachella Lighthouse, LLC","THE COACHELLA LIGHTHOUSE, LLC","Joseph Rubin, Zach Werner",Limited Liability Company,Data Not Available,84160 Avenue 48,Coachella,CA,Riverside,92236,Ckirk@lighthousedispensary.Com,(760) 574-3471,Data Not Available,33.70034007,-116.18585008
13852,C10-0000085-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/27/2019 00:00:00,05/26/2026 00:00:00,,"Mission Hills Patients Collective, Inc.",Bud And Beyond,Edgar Gevorgyan,Corporation,Data Not Available,6944 N Reseda Blvd,Reseda,CA,Los Angeles,91335,Mhpcollective1@gmail.Com,(213) 618-4894,Data Not Available,34.197059,-118.535706
13853,C10-0000086-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,05/28/2019 00:00:00,05/27/2023 00:00:00,,"Norhtridge Caregivers Co-Op, Inc",HCMA,Larisa Li,Corporation,Data Not Available,11826 Sheldon St,Sun Valley,CA,Los Angeles,91352,Larisali999@gmail.Com,(818) 602-9315,Data Not Available,34.2408861,-118.39002565
13854,C10-0000087-LIC,Active,Annual,Commercial -  Retailer,Medicinal,05/28/2019 00:00:00,05/27/2026 00:00:00,,"Canopy Club, Inc.",Data Not Available,Ryan Howe,Corporation,Data Not Available,118 Milpas St N,Santa Barbara,CA,Santa Barbara,93103,Rhowe@canopysb.Com,(805) 895-2578,Data Not Available,34.423244,-119.680646
13855,C10-0000088-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/28/2019 00:00:00,05/27/2026 00:00:00,,Honeydew Solutions Corp,Perfect Union,"Laythen Martines, Mansoor Zakaria, Thomas Cologna, Thomas Sheridan",Corporation,Data Not Available,2601 State St N,Ukiah,CA,Mendocino,95482,Licensing@mwgholdings.Com,(707) 298-8105,Data Not Available,39.183569,-123.209025
13856,C10-0000089-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/29/2019 00:00:00,05/28/2023 00:00:00,,"420 Express Delivery, Inc.",Data Not Available,"Kurt Keating, Linda Sampson",Corporation,Data Not Available,"12285 Palm Dr, 102",DSRT Hot SPGS,CA,Riverside,92240,Kurt@marapharm.Com,(206) 406-5563,Data Not Available,33.959293,-116.501714
13857,C10-0000090-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/29/2019 00:00:00,05/28/2026 00:00:00,,Ksp99 LLC,Pure Life,"Kelly Chiusano, Summer Bradley",Limited Liability Company,Data Not Available,537 Pleasant Valley Rd,Diamond SPGS,CA,El Dorado,95619,Healingpurelife@gmail.Com,(530) 622-7873,Data Not Available,38.69479995,-120.81335992
13858,C10-0000091-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,05/29/2019 00:00:00,05/28/2023 00:00:00,,"Smh Resources, Inc.",Data Not Available,George Smith,Corporation,Data Not Available,"3403 Santa Rosa Ave, Suite 102",Santa Rosa,CA,Sonoma,95407,Ops@smhresourcesinc.Com,(707) 595-1823,Data Not Available,38.39391038,-122.71409577
13859,C10-0000092-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/29/2019 00:00:00,05/28/2026 00:00:00,,"Ie Gardens, Inc.",Empire Gardens,Nader Awad,Corporation,Data Not Available,"4164 N Perris Blvd, Suite C",Perris,CA,Riverside,92571,Iegardens17@gmail.Com,(951) 536-0816,Data Not Available,33.847345,-117.226779
115,C10-0000093-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/29/2019 00:00:00,05/28/2026 00:00:00,,"Kush Alley, Inc., A California Corporation","KUSH ALLEY, INC., A CALIFORNIA CORPORATION","Christopher Agrios, David Bosworth, Julius Giannini, William Brown",Corporation,Data Not Available,16733 Schoenborn St,North Hills,CA,Los Angeles,91343,Info@kushalleyca.Com,(818) 810-9642,Data Not Available,34.222743,-118.497877
216,C10-0000094-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/29/2019 00:00:00,05/28/2026 00:00:00,,Desert Organic Solutions Collective,Vibe Palm Springs,"Aaron Johnson, Gordon Anderson, James Walker, Joseph Starr, Mark Waldron, Michal Holub",Corporation,Data Not Available,"19486 Newhall St, Suite 102",Palm Springs,CA,Riverside,92258,Info@desertorganicsolutions.Com,(760) 288-4000,Data Not Available,33.906697,-116.549344
217,C10-0000095-LIC,Surrendered,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/29/2019 00:00:00,05/28/2025 00:00:00,,"Datepalm111, LLC",Mainstage Palm Springs,Scott Robbins,Limited Liability Company,Data Not Available,35871 Date Palm Dr,Cathedral CTY,CA,Riverside,92234,Sales@enjoythevault.Com,(760) 206-6665,Data Not Available,33.788536,-116.458386
218,C10-0000096-LIC,Surrendered,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,05/29/2019 00:00:00,05/28/2023 00:00:00,,Circle Of Hope Alliance,CIRCLE OF HOPE ALLIANCE,Roberto Luowen,Corporation,Data Not Available,16901 Roscoe Blvd,Northridge,CA,Los Angeles,91343,Circleofhopela@gmail.Com,(818) 359-0681,Data Not Available,34.221784,-118.501264
219,C10-0000097-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/30/2019 00:00:00,05/29/2027 00:00:00,,Bi Supportive Services LLC,Therapeutic Healthcare Collective,"Angilbert  Sarkis, carolina fernandez",Limited Liability Company,Data Not Available,5011 Soquel Dr,Soquel,CA,Santa Cruz,95073,Corp@thcsoquel.Com,(209) 238-9102,Data Not Available,36.9884617,-121.952958
220,C10-0000098-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/30/2019 00:00:00,05/29/2026 00:00:00,,"Universal Herbal Center, LLC",XZIBIT'S WEST COAST CANNABIS CHATSWORTH,"Danny Abdelmalak, William kamar",Limited Liability Company,Data Not Available,9155 Deering Ave N,Los Angeles,CA,Los Angeles,91311,Universalherbalcenter@gmail.Com,(310) 867-3853,Data Not Available,34.237298,-118.596764
221,C10-0000099-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/31/2019 00:00:00,05/30/2024 00:00:00,,Sharp Source [Equity Retailer],KOLAS #106 [Equity Retailer],Garib Karapetyan,Corporation,Data Not Available,"6666 Fruitridge Rd, Unit C",Sacramento,CA,Sacramento,95820,Experience@kolas.Com,(916) 476-4431,Data Not Available,38.524742,-121.424741
222,C10-0000100-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/31/2019 00:00:00,05/30/2026 00:00:00,,All Natural Inc,"All Natural, Inc.",gerald roemer,Corporation,Data Not Available,"4151 Shingle Rd S, Suite 2",Shingle SPGS,CA,El Dorado,95682,Allnaturalinc@yahoo.Com,(530) 676-4032,Data Not Available,38.6597,-120.935822
223,C10-0000101-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,05/31/2019 00:00:00,05/30/2024 00:00:00,,"Ryan Burns Collective, Inc.",The Lift,"Daphne Masin, David  Hofflich",Corporation,Data Not Available,2800 4th St E,Long Beach,CA,Los Angeles,90814,Entities@osirisco.Com,(415) 306-8320,Data Not Available,33.771494,-118.158696
224,C10-0000102-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/31/2019 00:00:00,05/30/2027 00:00:00,,The Green Heart Collective. Org,The Green Heart,"Eleazar Duran, Gina Munday, Griselda Duran",Corporation,Data Not Available,625 Mount Shasta Blvd S,Mount Shasta,CA,Siskiyou,96067,Ginamunday@att.Net,(530) 941-0291,Data Not Available,41.30780202,-122.31143415
225,C10-0000103-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/30/2025 00:00:00,05/30/2026 00:00:00,,"55 Oc Collective, Inc.",Jungle Boys,Martin  Vivero,Corporation,Data Not Available,2911 Tech Ctr,Santa Ana,CA,Orange,92705,55occollective420@gmail.Com,(760) 814-7398,Data Not Available,33.705625,-117.855616
226,C10-0000104-LIC,Surrendered,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,05/31/2019 00:00:00,05/30/2020 00:00:00,,"Herbal Pain Relief Center, Inc","HERBAL PAIN RELIEF CENTER, INC",David Vaysman,Corporation,Data Not Available,10736 N Sepulveda Blvd,Mission Hills,CA,Los Angeles,91345,Adhccenter@aol.Com,(818) 639-6028,Data Not Available,34.265322,-118.466849
227,C10-0000105-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/31/2019 00:00:00,05/30/2026 00:00:00,,Kgmb LLC,Tree House,"Bryce Berryessa, Kelly Moriarty, Kyle Giorchino",Limited Liability Company,Data Not Available,3651 Soquel Dr,Soquel,CA,Santa Cruz,95073,Kyle@ourtreehouse.Io,(831) 818-2956,Data Not Available,36.987534,-121.967745
228,C10-0000106-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/03/2019 00:00:00,06/02/2026 00:00:00,,Valiplug Inc,CALI KOSHER,Darron Silva,Corporation,Data Not Available,4725 Yosemite Blvd,Modesto,CA,Stanislaus,95357,Jdl272@yahoo.Com,(209) 216-8966,Data Not Available,37.638613,-120.907915
229,C10-0000107-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/03/2019 00:00:00,06/02/2026 00:00:00,,"Kb Collective For Compassion And Care, Inc.",The Kind Center,Lisa Crockett,Corporation,Data Not Available,1944 N Cahuenga Blvd,Los Angeles,CA,Los Angeles,90068,Kindcenter420@gmail.Com,(323) 318-9053,Data Not Available,34.10657136,-118.33032762
230,C10-0000108-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/03/2019 00:00:00,06/02/2026 00:00:00,,Phog Center LLC,Data Not Available,Jesus Sahagun,Limited Liability Company,Data Not Available,2270 Palmetto Ave,Pacifica,CA,San Mateo,94044,Jesus@phogcenter.Com,(650) 218-8583,Data Not Available,37.63161173,-122.49255154
231,C10-0000109-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/04/2019 00:00:00,06/03/2026 00:00:00,,Golden State Patient Care LLC,Data Not Available,James Dion,Limited Liability Company,Data Not Available,233 State Highway 174,Colfax,CA,Placer,95713,Gspcdispensary@gmail.Com,(530) 512-5183,Data Not Available,39.097426,-120.950272
232,C10-0000110-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,06/04/2019 00:00:00,06/03/2020 00:00:00,,"Cp Logistics, LLC",Data Not Available,"Kevin  Wilkerson, Mary Patton, Sean Burgess",Limited Liability Company,Data Not Available,69375 Ramon Rd,Cathedral CTY,CA,Riverside,92234,S.Burgess@true-Vision.Co,(510) 557-4110,Data Not Available,33.81529898,-116.45328938
233,C10-0000111-LIC,Surrendered,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,06/04/2019 00:00:00,06/03/2022 00:00:00,,C.C.R.C. Inc.,Davis Cannabis Collective (DCC),"Ashley Kammerer, Helge Theiss-Nyland, Kimberly Cargile",Corporation,Data Not Available,"2121 2nd St, Suite C101",Davis,CA,Yolo,95618,Ashley.Daviscannabis@gmail.Com,(916) 230-4466,Data Not Available,38.54739624,-121.72442987
234,C10-0000112-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/04/2019 00:00:00,06/03/2026 00:00:00,,"Olive Drive Enterprises, LLC",Stiiizy Retail Olive Drive,"Chaundhry Ali, Isaac Kim, James Kim, Melissa Sanchez, Richard Lobely, Tak Sato, Vivian Khong",Limited Liability Company,Data Not Available,"965 Olive Dr, Suite G1",Davis,CA,Yolo,95616,Melissa@harvestlaw.Com,(310) 776-0517,Data Not Available,38.540313,-121.739941
235,C10-0000113-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/04/2019 00:00:00,06/03/2026 00:00:00,,"Ukiah Valley Holistics, Inc",Cannavine,"Hrant Ekmekjian, Laila Ekmekjian, Michael Taylor",Corporation,Data Not Available,"1230 Airport Park Blvd, Suite C",Ukiah,CA,Mendocino,95482,Ukiahvalleyholistics@gmail.Com,(707) 599-1831,Data Not Available,39.131351,-123.199849
236,C10-0000114-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/04/2019 00:00:00,06/03/2025 00:00:00,,530 Collective,530 CANNABIS,"Adam  Levin, JAMIE GARZOT, Jay Henderson",Corporation,Data Not Available,1550 Locust Ave,Shasta Lake,CA,Shasta,96019,Jamie@rootsconsulting.Net,(530) 949-0501,Data Not Available,40.681321,-122.369186
237,C10-0000115-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,06/04/2019 00:00:00,06/03/2024 00:00:00,,"3242 Enterprises, Inc.",GREEN MART,"Patty  Chan, Robert  Baca, Sabas Carrillo",Corporation,Data Not Available,3242 Hallday St S,Santa Ana,CA,Orange,92705,Businesscontact@unrivaledbrands.Com,(203) 464-7709,Data Not Available,33.703527,-117.860911
238,C10-0000116-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/04/2019 00:00:00,06/03/2026 00:00:00,,"Downtown Collective, Inc.","DOWNTOWN COLLECTIVE, INC.","Jennifer Nourafshan, Mara Stusser, Spencer Noecker",Corporation,Data Not Available,8151 3rd St W,Los Angeles,CA,Los Angeles,90048,Complianceca@gw-Ind.Com,(971) 254-4290,Data Not Available,34.072609,-118.367084
14054,C10-0000117-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/04/2019 00:00:00,06/03/2026 00:00:00,,"Wf Enterprises, Inc.",White Fire,"Darren Dysktra, Gavin  Kogan, Howard Fisher, Kasra Ajir, Mustafa 'Mike' Bitar, Omar Bitar",Corporation,Data Not Available,111 Old Tully Rd,San Jose,CA,Santa Clara,95111,Darrendykstra@gmail.Com,(408) 849-3706,Data Not Available,37.31526981,-121.83724176
14127,C10-0000118-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,06/04/2019 00:00:00,06/03/2025 00:00:00,,Ashmoon Inc.,Hollywood High Grade,"Kenneth Sobel, Yury  Sarvansky",Corporation,Data Not Available,"7051 Santa Monica Blvd W, Unit B",Los Angeles,CA,Los Angeles,90038,Ashmooninc@gmail.Com,(916) 743-0789,Data Not Available,34.0873785,-118.380329
14128,C10-0000119-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,06/04/2019 00:00:00,06/03/2021 00:00:00,,Mds Business Services LLC,The People's Remedy,"Mark Ponticelli, Marlowe Mercado",Limited Liability Company,Data Not Available,1350 Lone Palm Ave,Modesto,CA,Stanislaus,95351,Mponticelli209@gmail.Com,(209) 345-5360,Data Not Available,37.65456827,-121.02380845
14129,C10-0000120-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/04/2019 00:00:00,06/03/2026 00:00:00,,"Adelanto Air Expressway, Inc.",High Season,"Martha Cuevas, Ramon Cuevas",Corporation,Data Not Available,12011 Air Expy,Adelanto,CA,San Bernardino,92301,Compliance@shophighseason.Com,(909) 912-0145,Data Not Available,34.571575,-117.402678
